,MEDV,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
240,0.3777777777777778,0.0012023170088573815,0.3,0.1638563049853372,0.0,0.08847736625514402,0.6392029124353327,0.529351184346035,0.47345160908983447,0.21739130434782608,0.215648854961832,0.4255319148936172,0.9857531897725554,0.26628035320088306
11,0.3088888888888889,0.0012492992010329773,0.125,0.27162756598240473,0.0,0.2860082304526749,0.4690553745928341,0.82389289392379,0.4635033509443571,0.1739130434782609,0.2366412213740458,0.2765957446808509,1.0,0.3184326710816777
392,0.10444444444444444,0.13006176921897614,0.0,0.6466275659824047,0.0,0.6481481481481481,0.28262119179919526,0.9691040164778579,0.05823459338540865,1.0,0.91412213740458,0.8085106382978724,1.0,0.6608719646799118
51,0.34444444444444444,0.00041643306701099475,0.21000000000000002,0.18988269794721407,0.0,0.11111111111111108,0.489365778884844,0.6189495365602471,0.5169729651083488,0.13043478260869565,0.10687022900763352,0.44680851063829796,0.9926118311563873,0.21247240618101548
196,0.6288888888888888,0.0003797914530175861,0.8000000000000002,0.038856304985337216,0.0,0.039094650205761305,0.7139298716229163,0.3213182286302781,0.5619219961989289,0.04347826086956519,0.27099236641221375,0.0,1.0,0.06484547461368656
279,0.6688888888888889,0.002293585199845162,0.20000000000000004,0.10520527859237536,0.0,0.11913580246913583,0.6229162674841926,0.3017507723995881,0.2701761405487001,0.1739130434782609,0.05534351145038159,0.24468085106382986,1.0,0.08609271523178808
341,0.6155555555555556,7.51939869987478e-05,0.35000000000000003,0.038856304985337216,0.0,0.11728395061728394,0.7051159225905346,0.47785787847579814,0.5372695941583537,0.0,0.18511450381679387,0.3085106382978724,0.9945534318422514,0.10375275938189851
140,0.2,0.003198610585964601,0.0,0.7855571847507332,0.0,0.4917695473251029,0.5006706265568119,0.9340885684860968,0.04385781447498846,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9777598466891927,0.6189293598233997
300,0.44,0.00042542487412593893,0.7000000000000002,0.06524926686217004,0.0,0.030864197530864224,0.6342211151561603,0.45829042224510813,0.6090989278796752,0.1739130434782609,0.3263358778625953,0.23404255319148937,0.984769781632962,0.11975717439293601
335,0.35777777777777786,0.00037417157357073905,0.0,0.17338709677419353,0.0,0.26748971193415655,0.47442038704732714,0.32543769309989706,0.4415517100273713,0.1739130434782609,0.0706106870229007,0.8085106382978724,1.0,0.17328918322295808
172,0.4022222222222223,0.001492864776259109,0.0,0.13159824046920818,0.0,0.25720164609053503,0.385322858785208,0.8815653964984552,0.13335576389709825,0.1739130434782609,0.20801526717557245,0.4255319148936172,1.0,0.35761589403973515
368,1.0,0.05498377653201286,0.0,0.6466275659824047,0.0,0.5061728395061729,0.2699750910136041,1.0,0.018450654275295797,1.0,0.91412213740458,0.8085106382978724,0.9460890614756166,0.04221854304635764
325,0.43555555555555564,0.0020854248651341334,0.0,0.25366568914956017,0.0,0.22222222222222227,0.5499137765855528,0.121524201853759,0.38977348161754677,0.1739130434782609,0.19083969465648845,0.7446808510638299,0.9918805789500228,0.092439293598234
187,0.6,0.0008140957366695317,0.45000000000000007,0.10923753665689148,0.0,0.10699588477366256,0.6171680398543784,0.3934088568486097,0.2417954150715202,0.1739130434782609,0.4026717557251908,0.2765957446808509,0.9923596752231582,0.13658940397350994
18,0.3377777777777778,0.008951231585341016,0.0,0.281524926686217,0.0,0.3148148148148148,0.36309637861659344,0.34706488156539655,0.24251379934345135,0.13043478260869565,0.22900763358778622,0.8936170212765959,0.7278985324524687,0.27483443708609273
157,0.8066666666666666,0.013681708910925811,0.0,0.7008797653958944,0.0,0.4526748971193415,0.6480168614677142,0.9732234809474769,0.06799188862315747,0.1739130434782609,0.41221374045801523,0.22340425531914887,0.9156034091482174,0.07891832229580578
340,0.30444444444444446,0.0006203222933424193,0.0,0.17338709677419353,0.0,0.26748971193415655,0.4611994634987546,0.572605561277034,0.3348761923814893,0.1739130434782609,0.0706106870229007,0.8085106382978724,1.0,0.20860927152317882
493,0.37333333333333335,0.0018769273376562923,0.0,0.3383431085043988,0.0,0.41152263374485587,0.41118988311937166,0.5262615859938208,0.11385936036519384,0.21739130434782608,0.38931297709923657,0.7021276595744679,1.0,0.28366445916114796
354,0.29333333333333333,0.0004123867538092657,0.8000000000000002,0.05315249266862167,0.0,0.057613168724279795,0.40275914926231104,0.1956745623069001,0.8598877865580301,0.13043478260869565,0.28053435114503816,1.0,0.9644460134146958,0.17439293598233999
403,0.07333333333333335,0.27869409287727487,0.0,0.6466275659824047,0.0,0.6337448559670782,0.34259436673692284,0.9588053553038105,0.05212378033809528,1.0,0.91412213740458,0.8085106382978724,1.0,0.49779249448123625
409,0.5,0.1622119755584699,0.0,0.6466275659824047,0.0,0.43621399176954734,0.6305805709906114,1.0,0.030544971764770057,1.0,0.91412213740458,0.8085106382978724,0.45145998285339667,0.49806843267108175
92,0.39777777777777773,0.00040137179009345353,0.28,0.5344574780058651,0.0,0.16255144032921812,0.5520214600498181,0.5221421215242018,0.23063772517709535,0.13043478260869565,0.15839694656488548,0.5957446808510638,0.99523425286197,0.1774282560706402
271,0.44888888888888895,0.001751042038047032,0.20000000000000004,0.2382697947214076,0.0,0.16255144032921812,0.5133167273424029,0.13800205973223478,0.3000300084569288,0.08695652173913043,0.06870229007633578,0.6382978723404256,1.0,0.13410596026490068
186,1.0,0.0005586160170160948,0.0,0.0733137829912023,0.0,0.21193415637860075,0.8181643993102129,0.5221421215242018,0.18819849230237612,0.08695652173913043,0.011450381679389278,0.5531914893617023,0.9892329416511172,0.07505518763796912
476,0.26,0.05468243859607319,0.0,0.6466275659824047,0.0,0.4711934156378601,0.5600689787315578,0.9340885684860968,0.10691194791259356,1.0,0.91412213740458,0.8085106382978724,0.9982601240607192,0.46771523178807956
394,0.1711111111111111,0.1500898955916317,0.0,0.6466275659824047,0.0,0.6337448559670782,0.4456792488982564,0.945417095777549,0.05933490347279691,1.0,0.91412213740458,0.8085106382978724,1.0,0.403421633554084
258,0.6888888888888889,0.0073866571473402,0.20000000000000004,0.1286656891495601,0.0,0.5390946502057614,0.7227438206552981,1.0,0.06956505924396877,0.1739130434782609,0.1469465648854961,0.042553191489361764,0.9656815774875185,0.16721854304635764
457,0.18888888888888888,0.09210150671215922,0.0,0.6466275659824047,0.0,0.6748971193415638,0.4550680206936195,0.7971163748712667,0.1500059107566678,1.0,0.91412213740458,0.8085106382978724,0.00801855867668566,0.419701986754967
60,0.30444444444444446,0.001607285521796814,0.25,0.17118768328445744,0.0,0.13991769547325109,0.4177045410998277,0.6519052523171988,0.5543198537769736,0.30434782608695654,0.18511450381679387,0.7553191489361701,0.9954864087951991,0.31512141280353206
226,0.7244444444444444,0.004224126187424328,0.0,0.2104105571847507,0.0,0.2448559670781893,0.8582103851312514,0.8609680741503605,0.18969891514881465,0.30434782608695654,0.22900763358778622,0.5106382978723403,0.975994755156589,0.03863134657836648
414,0.04444444444444444,0.5141040990501505,0.0,0.6466275659824047,0.0,0.6337448559670782,0.18356006897873156,1.0,0.04806809191681294,1.0,0.91412213740458,0.8085106382978724,0.2217711432750013,0.9726821192052981
31,0.21111111111111114,0.015155690892243532,0.0,0.281524926686217,0.0,0.3148148148148148,0.48112665261544363,1.0,0.2769325900935718,0.13043478260869565,0.22900763358778622,0.8936170212765959,0.9491401482676889,0.3120860927152318
355,0.34666666666666673,0.0011270106242696962,0.8000000000000002,0.05315249266862167,0.0,0.057613168724279795,0.4550680206936195,0.17095777548918645,0.8598877865580301,0.13043478260869565,0.28053435114503816,1.0,0.9474002723284081,0.1059602649006623
427,0.13111111111111112,0.42323964020183014,0.0,0.6466275659824047,0.0,0.6049382716049385,0.506035639011305,0.780638516992791,0.06668242868444746,1.0,0.91412213740458,0.8085106382978724,0.04664884764738519,0.3529249448123621
124,0.3066666666666667,0.0010359685772308586,0.0,0.9233870967741935,0.0,0.4032921810699588,0.4441463881969727,0.956745623069001,0.07972246724076787,0.04347826086956519,0.0019083969465648058,0.6914893617021276,0.9558222804982602,0.4373620309050773
265,0.3955555555555556,0.008489389892399536,0.20000000000000004,0.1286656891495601,0.0,0.5390946502057614,0.3830235677332823,0.6168898043254376,0.07792195982504163,0.1739130434782609,0.1469465648854961,0.042553191489361764,0.9886529830046902,0.24061810154525387
160,0.4888888888888889,0.01424234808454277,0.0,0.7008797653958944,1.0,0.4526748971193415,0.5152328032190077,0.9237899073120494,0.06081713937564226,0.1739130434782609,0.41221374045801523,0.22340425531914887,0.8537999899137628,0.10402869757174396
425,0.07333333333333335,0.1781949127052886,0.0,0.6466275659824047,0.0,0.6049382716049385,0.44740371718720073,0.9526261585993822,0.07092908001345832,1.0,0.91412213740458,0.8085106382978724,0.018558676685662464,0.6252759381898455
8,0.2555555555555556,0.002303251392493731,0.125,0.27162756598240473,0.0,0.2860082304526749,0.39662770645717593,1.0,0.45035419072647753,0.1739130434782609,0.2366412213740458,0.2765957446808509,0.9741035856573707,0.7781456953642385
374,0.1955555555555556,0.20784427269093766,0.0,0.6466275659824047,0.0,0.5823045267489713,0.11055757808009192,1.0,0.0006729169129481571,1.0,0.91412213740458,0.8085106382978724,1.0,1.0
424,0.1488888888888889,0.09875027368812907,0.0,0.6466275659824047,0.0,0.40946502057613166,0.3839816056715848,0.6972193614830071,0.08492393310842145,1.0,0.91412213740458,0.8085106382978724,0.008396792576529364,0.4257726269315674
54,0.3088888888888889,8.182544474601844e-05,0.75,0.12976539589442812,0.0,0.05144032921810693,0.44587085648591684,0.4603501544799177,0.5628949976811648,0.08695652173913043,0.5381679389312977,0.9042553191489362,1.0,0.36065121412803536
361,0.3311111111111111,0.04305412123743452,0.0,0.6466275659824047,0.0,0.792181069958848,0.5154244108066681,0.9083419155509783,0.10602078767652706,1.0,0.91412213740458,0.8085106382978724,0.8833778808815372,0.3438189845474614
9,0.3088888888888889,0.0018401733260739461,0.125,0.27162756598240473,0.0,0.2860082304526749,0.46809733665453157,0.8547888774459321,0.49673089688912336,0.1739130434782609,0.2366412213740458,0.2765957446808509,0.9743053104039539,0.4241169977924946
434,0.1488888888888889,0.15631222611517515,0.0,0.6466275659824047,0.0,0.6748971193415638,0.5071852845372677,0.9485066941297631,0.09935527284962126,1.0,0.91412213740458,0.8085106382978724,0.2529376166221193,0.37086092715231794
24,0.23555555555555557,0.00836170623136729,0.0,0.281524926686217,0.0,0.3148148148148148,0.452768729641694,0.9392378990731204,0.2973565277487292,0.13043478260869565,0.22900763358778622,0.8936170212765959,0.993519592516012,0.40204194260485665
65,0.41111111111111115,0.0003317976825415528,0.8000000000000002,0.1066715542521994,0.0,0.026748971193415683,0.5228971067254264,0.15345005149330593,0.49849503041766324,0.13043478260869565,0.28625954198473275,0.37234042553191493,1.0,0.08112582781456953
488,0.22666666666666668,0.0016245947504930913,0.0,1.0,0.0,0.4609053497942388,0.3627131634412723,0.9248197734294542,0.06286317052987661,0.13043478260869565,1.0,0.7978723404255321,0.9954359776085532,0.4506070640176601
